p1_Up,p1_Down,p1_Right,p1_Left,p1_Select,p1_Start,p1_Y,p1_B,p1_X,p1_A,p1_L,p1_R,p2_Up,p2_Down,p2_Right,p2_Left,p2_Select,p2_Start,p2_Y,p2_B,p2_X,p2_A,p2_L,p2_R,type,player_count,savegamepath,player1_player_id,player1_health,player1_x_coord,player1_y_coord,player1_is_jumping,player1_is_crouching,player1_player_buttons,player1_is_player_in_move,player1_move_id,player2_player_id,player2_health,player2_x_coord,player2_y_coord,player2_is_jumping,player2_is_crouching,player2_player_buttons,player2_is_player_in_move,player2_move_id,timer,fight_result,has_round_started,is_round_over
False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,168,100,True,False,"{'Up': True, 'Down': False, 'Right': True, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': True, 'L': False, 'R': False}",True,1,6,159,198,123,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,136,NOT_OVER,True,False
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,168,100,True,False,"{'Up': False, 'Down': False, 'Right': True, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': True, 'L': False, 'R': False}",True,1,6,159,198,123,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,136,NOT_OVER,True,False
False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,168,100,True,False,"{'Up': False, 'Down': False, 'Right': True, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",True,1,6,159,198,123,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,136,NOT_OVER,True,False
False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,168,100,True,False,"{'Up': False, 'Down': False, 'Right': True, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': True, 'L': False, 'R': False}",True,1,6,159,198,123,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,136,NOT_OVER,True,False
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,168,100,True,False,"{'Up': False, 'Down': False, 'Right': True, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': True, 'L': False, 'R': False}",True,1,6,159,198,123,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,168,100,True,False,"{'Up': False, 'Down': False, 'Right': True, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",True,1,6,159,198,123,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,168,100,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': True, 'L': False, 'R': False}",True,1,6,159,198,123,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,168,100,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': True, 'L': False, 'R': False}",True,1,6,159,198,123,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,168,100,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': True, 'L': False, 'R': False}",True,1,6,159,198,123,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,170,102,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",True,1,6,159,198,123,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,172,104,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",True,1,6,159,198,109,False,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,172,107,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",True,1,6,159,198,104,False,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,176,110,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': True, 'L': False, 'R': False}",True,1,6,159,200,100,False,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,178,113,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",True,1,6,159,202,96,False,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,180,117,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",True,1,6,159,203,92,False,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,182,121,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",True,1,6,159,204,88,False,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,183,126,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",True,1,6,159,205,84,False,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,184,131,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",True,1,6,159,206,81,False,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,185,136,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",True,1,6,159,207,78,False,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,185,136,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",True,1,6,159,207,75,False,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,188,148,True,False,"{'Up': False, 'Down': False, 'Right': True, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': True, 'L': False, 'R': False}",True,1,6,159,210,73,False,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,190,154,True,False,"{'Up': False, 'Down': False, 'Right': True, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': True, 'L': False, 'R': False}",True,1,6,159,211,70,False,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,192,161,True,False,"{'Up': False, 'Down': False, 'Right': True, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",True,1,6,159,212,68,False,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,194,168,True,False,"{'Up': True, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",True,1,6,159,213,66,False,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,195,176,True,False,"{'Up': True, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",True,1,6,159,214,65,False,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,197,184,True,False,"{'Up': True, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",True,1,6,159,216,64,False,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,199,192,True,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",True,1,6,159,217,63,False,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,buttons,2,,5,55,199,192,False,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,6,159,217,63,False,False,"{'Up': False, 'Down': False, 'Right': False, 'Left': False, 'Select': False, 'Start': False, 'Y': False, 'B': False, 'X': False, 'A': False, 'L': False, 'R': False}",False,0,135,NOT_OVER,True,False
